Kingdom,Phylum,Class,Order,Family,Genus,Sample_name,OBER.Mn.JE1,OBER.Mn.JE2,OBER.Mn.JE3,OBER.Mn.JE4,OBER.Mn.JO1,OBER.Mn.JO2,OBER.Mn.SE1,OBER.Mn.SE2,OBER.Mn.SE5,OBER.Mn.SE6,OBER.Mn.SO1
d__Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.35
d__Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,Sept_B1,0,0,0,0,0,0,0.18,0.17,0,0,0
d__Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,Jan_B1,0.17,0.18,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Sept_B1,0,0,0,0,0,0,0.15,0.2,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,Jan_B2,0,0,0.16,0.19,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Genus of Saprospiraceae,Jan_B1,0.15,0.19,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,Jan_B1,0.18,0.16,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,B1-7BS,Sept_B1,0,0,0,0,0,0,0.18,0.16,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,Jan_B2,0,0,0.19,0.15,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,DS-100,DS-100,DS-100,Jan_IB,0,0,0,0,0.18,0.16,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Genus of Verrucomicrobiaceae,Jan_B2,0,0,0.2,0.14,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Aridibacter,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.34
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Jan_IB,0,0,0,0,0.21,0.12,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.33
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Genus of Rhodocyclaceae,Jan_B1,0.18,0.15,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Family of Rhodospirillales,Genus of Rhodospirillales,Sept_B1,0,0,0,0,0,0,0.19,0.14,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.33
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Genus of Methyloligellaceae,Jan_B2,0,0,0.18,0.15,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Genus of Chitinophagaceae,Jan_B1,0.13,0.2,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Family of Rhodospirillales,Genus of Rhodospirillales,Sept_B2,0,0,0,0,0,0,0,0,0.17,0.16,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Jan_B1,0.16,0.16,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,Jan_B1,0.15,0.18,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.33
d__Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.33
d__Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,Jan_IB,0,0,0,0,0.16,0.17,0,0,0,0,0
d__Bacteria,RCP2-54,RCP2-54,RCP2-54,RCP2-54,RCP2-54,Jan_B2,0,0,0.17,0.16,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix,Jan_IB,0,0,0,0,0.18,0.14,0,0,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,Sept_B2,0,0,0,0,0,0,0,0,0.16,0.16,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Genus of Oxalobacteraceae,Jan_B2,0,0,0.12,0.19,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Genus of Chitinophagaceae,Jan_B2,0,0,0.12,0.2,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Phreatobacter,Jan_B1,0.15,0.16,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Nevskia,Sept_B1,0,0,0,0,0,0,0.15,0.16,0,0,0
d__Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,Sept_B2,0,0,0,0,0,0,0,0,0.17,0.14,0
d__Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,Jan_B2,0,0,0.17,0.15,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Defluviimonas,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.31
d__Bacteria,RCP2-54,RCP2-54,RCP2-54,RCP2-54,RCP2-54,Jan_B1,0.15,0.16,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Subgroup_17,Subgroup_17,Jan_IB,0,0,0,0,0.15,0.15,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,Puniceispirillales,Puniceispirillales,Jan_B2,0,0,0.15,0.16,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.31
d__Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Sept_B2,0,0,0,0,0,0,0,0,0.16,0.15,0
d__Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,Jan_B1,0.15,0.16,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,JGI_0001001-H03,Sept_B1,0,0,0,0,0,0,0.2,0.1,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,Jan_B1,0.16,0.14,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Jan_IB,0,0,0,0,0.2,0.1,0,0,0,0,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Elev-16S-1166,Elev-16S-1166,Elev-16S-1166,Sept_B2,0,0,0,0,0,0,0,0,0.13,0.16,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Jan_B2,0,0,0.02,0.27,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.3
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.3
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Jan_IB,0,0,0,0,0.15,0.15,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Nevskia,Sept_B2,0,0,0,0,0,0,0,0,0.08,0.22,0
d__Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Genus of Nocardioidaceae,Jan_B2,0,0,0.09,0.21,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Genus of Verrucomicrobiaceae,Jan_B1,0.14,0.15,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Genus of Rubinisphaeraceae,Jan_B1,0.14,0.16,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,Jan_IB,0,0,0,0,0.15,0.14,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,11-24,11-24,11-24,Jan_B2,0,0,0.14,0.16,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Jan_B2,0,0,0.12,0.17,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,Sept_B1,0,0,0,0,0,0,0.21,0.08,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.29
d__Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,Jan_B2,0,0,0.16,0.13,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,Puniceispirillales,Puniceispirillales,Jan_B1,0.14,0.15,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Jan_IB,0,0,0,0,0.16,0.12,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Genus of Xanthobacteraceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.29
d__Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,Jan_B2,0,0,0.13,0.15,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Amb-16S-1323,Amb-16S-1323,Jan_IB,0,0,0,0,0.15,0.13,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,OLB12,Jan_B2,0,0,0.13,0.15,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,Sept_B1,0,0,0,0,0,0,0.17,0.11,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Genus of Nitrosomonadaceae,Jan_IB,0,0,0,0,0.14,0.14,0,0,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,Sept_B2,0,0,0,0,0,0,0,0,0.13,0.14,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Sept_B2,0,0,0,0,0,0,0,0,0.1,0.18,0
d__Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Genus of Gemmatimonadaceae,Jan_B2,0,0,0.12,0.16,0,0,0,0,0,0,0
d__Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,Jan_B1,0.12,0.15,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Jan_B1,0.11,0.16,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,Sept_B1,0,0,0,0,0,0,0.11,0.17,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,Sept_B2,0,0,0,0,0,0,0,0,0.15,0.12,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.27
d__Bacteria,Proteobacteria,Gammaproteobacteria,Order of Gammaproteobacteria,Family of Gammaproteobacteria,Genus of Gammaproteobacteria,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.27
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Ovatusbacter,Jan_B1,0.13,0.14,0,0,0,0,0,0,0,0,0
d__Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,Sept_B1,0,0,0,0,0,0,0.15,0.12,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Genus of Nocardioidaceae,Sept_B1,0,0,0,0,0,0,0.15,0.13,0,0,0
d__Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,Jan_B2,0,0,0.16,0.11,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Genus of Rhodocyclaceae,Jan_B2,0,0,0.09,0.18,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Genus of Rhodocyclaceae,Sept_B2,0,0,0,0,0,0,0,0,0.13,0.14,0
d__Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Subgroup_17,Subgroup_17,Jan_B2,0,0,0.14,0.13,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,Sept_B1,0,0,0,0,0,0,0.14,0.13,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Sept_B1,0,0,0,0,0,0,0.13,0.13,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.26
d__Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Subgroup_17,Subgroup_17,Jan_B1,0.11,0.16,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Genus of Yersiniaceae,Jan_B1,0.13,0.13,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.26
d__Bacteria,Desulfobacterota,Class of Desulfobacterota,Order of Desulfobacterota,Family of Desulfobacterota,Genus of Desulfobacterota,Jan_IB,0,0,0,0,0.15,0.1,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Jan_IB,0,0,0,0,0.11,0.14,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,B1-7BS,Jan_B1,0.14,0.11,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Ovatusbacter,Jan_B2,0,0,0.13,0.13,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,Puniceispirillales,Puniceispirillales,Sept_B1,0,0,0,0,0,0,0.11,0.14,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Sept_B2,0,0,0,0,0,0,0,0,0.11,0.14,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Sept_B2,0,0,0,0,0,0,0,0,0.13,0.13,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,Amphiplicatus,Jan_B2,0,0,0.08,0.16,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,OLB12,Jan_B1,0.14,0.11,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,Jan_IB,0,0,0,0,0.09,0.16,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Genus of Nitrosomonadaceae,Jan_B1,0.13,0.12,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,B1-7BS,Jan_B2,0,0,0.15,0.1,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Family of Rhodospirillales,Genus of Rhodospirillales,Jan_B1,0.12,0.12,0,0,0,0,0,0,0,0,0
d__Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,Jan_B1,0.1,0.15,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,Jan_B1,0.12,0.12,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Hoeflea,Jan_B1,0.12,0.12,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,PLTA13,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.24
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.24
d__Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Sept_B1,0,0,0,0,0,0,0.1,0.14,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,Jan_IB,0,0,0,0,0.1,0.14,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.23
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Amb-16S-1323,Amb-16S-1323,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.23
d__Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Obscuribacteraceae,Jan_B1,0.12,0.1,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,Jan_B2,0,0,0.11,0.11,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Genus of Yersiniaceae,Sept_B1,0,0,0,0,0,0,0.12,0.11,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix,Sept_B2,0,0,0,0,0,0,0,0,0.12,0.11,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Genus of Oxalobacteraceae,Jan_B1,0.11,0.11,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,Sept_B2,0,0,0,0,0,0,0,0,0.11,0.12,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Sept_B1,0,0,0,0,0,0,0.07,0.15,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Jan_B1,0.09,0.13,0,0,0,0,0,0,0,0,0
d__Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Genus of Gemmatimonadaceae,Jan_IB,0,0,0,0,0.11,0.11,0,0,0,0,0
d__Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,Jan_IB,0,0,0,0,0.12,0.1,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.22
d__Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Genus of Gemmatimonadaceae,Jan_B1,0.1,0.12,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Jan_B1,0.1,0.12,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.22
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Genus of Xanthomonadaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.22
d__Bacteria,Phylum of d__Bacteria,Class of d__Bacteria,Order of d__Bacteria,Family of d__Bacteria,Genus of d__Bacteria,Jan_IB,0,0,0,0,0.05,0.16,0,0,0,0,0
d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Sept_B2,0,0,0,0,0,0,0,0,0.03,0.18,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Jan_B1,0.11,0.1,0,0,0,0,0,0,0,0,0
d__Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,Sept_B1,0,0,0,0,0,0,0.12,0.09,0,0,0
d__Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,BD7-11,Sept_B2,0,0,0,0,0,0,0,0,0.11,0.11,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Sept_B1,0,0,0,0,0,0,0.08,0.13,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,Sept_B1,0,0,0,0,0,0,0.1,0.1,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,Sept_B2,0,0,0,0,0,0,0,0,0.02,0.19,0
d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Jan_IB,0,0,0,0,0.12,0.08,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,11-24,11-24,11-24,Jan_B1,0.09,0.11,0,0,0,0,0,0,0,0,0
d__Bacteria,RCP2-54,RCP2-54,RCP2-54,RCP2-54,RCP2-54,Jan_IB,0,0,0,0,0.1,0.1,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,Jan_B1,0.1,0.1,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Genus of Rhodospirillaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.2
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Sept_B2,0,0,0,0,0,0,0,0,0.1,0.1,0
d__Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,Jan_IB,0,0,0,0,0.12,0.08,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.2
d__Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Genus of Yersiniaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.2
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Hoeflea,Jan_B2,0,0,0.06,0.13,0,0,0,0,0,0,0
d__Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,Sept_B1,0,0,0,0,0,0,0.12,0.07,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Jan_B2,0,0,0.08,0.11,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,Jan_IB,0,0,0,0,0.11,0.08,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Genus of Methyloligellaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.19
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Genus of Chitinophagaceae,Sept_B2,0,0,0,0,0,0,0,0,0.08,0.11,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Elev-16S-1166,Elev-16S-1166,Elev-16S-1166,Sept_B1,0,0,0,0,0,0,0.08,0.1,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Ovatusbacter,Sept_B1,0,0,0,0,0,0,0.06,0.12,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Genus of Microscillaceae,Jan_B1,0.11,0.08,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,Jan_B2,0,0,0.1,0.08,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.18
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Jan_IB,0,0,0,0,0.09,0.1,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Jan_B1,0.11,0.08,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Undibacterium,Jan_B2,0,0,0.07,0.11,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,Puniceispirillales,Puniceispirillales,Sept_B2,0,0,0,0,0,0,0,0,0.08,0.1,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Sept_B1,0,0,0,0,0,0,0.06,0.12,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Sept_B2,0,0,0,0,0,0,0,0,0.07,0.11,0
d__Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,Sept_B1,0,0,0,0,0,0,0.09,0.08,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Genus of Yersiniaceae,Jan_IB,0,0,0,0,0.1,0.07,0,0,0,0,0
