Kingdom,Phylum,Class,Order,Family,Genus,Sample_name,OBER.Mn.JE1,OBER.Mn.JE2,OBER.Mn.JE3,OBER.Mn.JE4,OBER.Mn.JO1,OBER.Mn.JO2,OBER.Mn.SE1,OBER.Mn.SE2,OBER.Mn.SE5,OBER.Mn.SE6,OBER.Mn.SO1
d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Sept_B1,0,0,0,0,0,0,0.52,1,0,0,0
d__Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Jan_B2,0,0,0.35,1.16,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,Sept_B1,0,0,0,0,0,0,0.5,1.01,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Amb-16S-1323,Amb-16S-1323,Sept_B2,0,0,0,0,0,0,0,0,0.74,0.77,0
d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,OLB12,Jan_IB,0,0,0,0,0.72,0.79,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Genus of Sphingomonadaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,1.5
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Jan_B1,0.78,0.71,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Family of Gaiellales,Genus of Gaiellales,Jan_B1,0.7,0.76,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,Jan_IB,0,0,0,0,0.69,0.72,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Candidatus_Accumulibacter,Sept_B2,0,0,0,0,0,0,0,0,0.83,0.58,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Jan_B2,0,0,0.53,0.86,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Sept_B1,0,0,0,0,0,0,0.42,0.96,0,0,0
d__Bacteria,Desulfobacterota,Class of Desulfobacterota,Order of Desulfobacterota,Family of Desulfobacterota,Genus of Desulfobacterota,Sept_B1,0,0,0,0,0,0,0.48,0.9,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,OLB12,Sept_B1,0,0,0,0,0,0,0.91,0.47,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,Jan_B2,0,0,0.79,0.59,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,Sept_B1,0,0,0,0,0,0,0.81,0.55,0,0,0
d__Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,Sept_B2,0,0,0,0,0,0,0,0,0.67,0.68,0
d__Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Jan_B2,0,0,0.26,1.08,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Jan_B2,0,0,0.7,0.64,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Family of Rhizobiales,Genus of Rhizobiales,Jan_B2,0,0,0.77,0.55,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,Sept_B1,0,0,0,0,0,0,0.42,0.9,0,0,0
d__Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Obscuribacteraceae,Sept_B1,0,0,0,0,0,0,0.58,0.74,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Jan_IB,0,0,0,0,0.52,0.78,0,0,0,0,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Jan_B1,0.67,0.62,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Genus of Xanthobacteraceae,Sept_B2,0,0,0,0,0,0,0,0,0.56,0.72,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,Sept_IB,0,0,0,0,0,0,0,0,0,0,1.28
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Genus of Xanthomonadaceae,Jan_IB,0,0,0,0,0.66,0.61,0,0,0,0,0
d__Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,Jan_B1,0.57,0.69,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Jan_B1,0.58,0.68,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Sept_B2,0,0,0,0,0,0,0,0,0.67,0.59,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Genus of Chitinophagaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,1.26
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Jan_B2,0,0,0.81,0.44,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,Sept_IB,0,0,0,0,0,0,0,0,0,0,1.25
d__Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,Sept_B2,0,0,0,0,0,0,0,0,0.66,0.58,0
d__Bacteria,Desulfobacterota,Class of Desulfobacterota,Order of Desulfobacterota,Family of Desulfobacterota,Genus of Desulfobacterota,Sept_B2,0,0,0,0,0,0,0,0,0.65,0.59,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Genus of Sphingobacteriaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,1.22
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Planctopirus,Sept_IB,0,0,0,0,0,0,0,0,0,0,1.22
d__Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,Jan_IB,0,0,0,0,0.61,0.6,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,Sept_B2,0,0,0,0,0,0,0,0,0.7,0.52,0
d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,Jan_B1,0.65,0.55,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Family of Gaiellales,Genus of Gaiellales,Jan_B2,0,0,0.62,0.58,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Order of Alphaproteobacteria,Family of Alphaproteobacteria,Genus of Alphaproteobacteria,Jan_B2,0,0,0.65,0.54,0,0,0,0,0,0,0
d__Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Jan_B2,0,0,0.62,0.56,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,Sept_B2,0,0,0,0,0,0,0,0,0.67,0.52,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,Jan_IB,0,0,0,0,0.59,0.6,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Genus of Xanthobacteraceae,Sept_B1,0,0,0,0,0,0,0.49,0.69,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Family of Gaiellales,Genus of Gaiellales,Sept_B1,0,0,0,0,0,0,0.43,0.75,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,DEV114,Jan_IB,0,0,0,0,0.58,0.59,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Order of Alphaproteobacteria,Family of Alphaproteobacteria,Genus of Alphaproteobacteria,Jan_B1,0.57,0.58,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Sept_B2,0,0,0,0,0,0,0,0,0.57,0.58,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Sept_B2,0,0,0,0,0,0,0,0,0.22,0.92,0
d__Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,Jan_B2,0,0,0.55,0.58,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Sept_B2,0,0,0,0,0,0,0,0,0.56,0.57,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Genus of Rhodobacteraceae,Sept_B1,0,0,0,0,0,0,0.72,0.41,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Genus of Reyranellaceae,Jan_B2,0,0,0.65,0.46,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Genus of Oxalobacteraceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,1.09
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Genus of Rhizobiaceae,Sept_B2,0,0,0,0,0,0,0,0,0.57,0.51,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,Sept_IB,0,0,0,0,0,0,0,0,0,0,1.08
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Jan_B1,0.49,0.59,0,0,0,0,0,0,0,0,0
d__Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,1.07
d__Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Jan_B1,0.61,0.44,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,Sept_B1,0,0,0,0,0,0,0.67,0.37,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Jan_B2,0,0,0.56,0.48,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Genus of Verrucomicrobiaceae,Jan_IB,0,0,0,0,0.57,0.47,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Genus of Pedosphaeraceae,Jan_IB,0,0,0,0,0.55,0.48,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Genus of Rhodobacteraceae,Jan_IB,0,0,0,0,0.53,0.5,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Jan_B2,0,0,0.56,0.46,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Family of Flavobacteriales,Genus of Flavobacteriales,Jan_IB,0,0,0,0,0.5,0.52,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,Sept_B2,0,0,0,0,0,0,0,0,0.51,0.51,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Jan_B1,0.48,0.53,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,Sept_B1,0,0,0,0,0,0,0.45,0.57,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Sept_B2,0,0,0,0,0,0,0,0,0.2,0.82,0
d__Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,Jan_IB,0,0,0,0,0.55,0.47,0,0,0,0,0
d__Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,Sept_B1,0,0,0,0,0,0,0.41,0.59,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,Sept_B2,0,0,0,0,0,0,0,0,0.53,0.46,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,AKYH767,Jan_IB,0,0,0,0,0.48,0.51,0,0,0,0,0
d__Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,BD7-11,Jan_IB,0,0,0,0,0.49,0.5,0,0,0,0,0
d__Bacteria,Desulfobacterota,Class of Desulfobacterota,Order of Desulfobacterota,Family of Desulfobacterota,Genus of Desulfobacterota,Jan_B2,0,0,0.57,0.42,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.97
d__Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,Sept_B2,0,0,0,0,0,0,0,0,0.54,0.43,0
d__Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,Jan_IB,0,0,0,0,0.47,0.5,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Planctopirus,Jan_B1,0.5,0.46,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,Sept_B1,0,0,0,0,0,0,0.38,0.57,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.94
d__Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,Sept_B2,0,0,0,0,0,0,0,0,0.51,0.43,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Genus of Hyphomicrobiaceae,Jan_B2,0,0,0.48,0.45,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Jan_B2,0,0,0.43,0.5,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Sept_B1,0,0,0,0,0,0,0.71,0.22,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.92
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Nordella,Sept_B2,0,0,0,0,0,0,0,0,0.48,0.44,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Genus of Xanthomonadaceae,Sept_B2,0,0,0,0,0,0,0,0,0.5,0.42,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,Jan_B1,0.42,0.5,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,PLTA13,Jan_B2,0,0,0.45,0.46,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,Jan_IB,0,0,0,0,0.47,0.44,0,0,0,0,0
d__Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Subgroup_17,Subgroup_17,Sept_B1,0,0,0,0,0,0,0.45,0.46,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Jan_B1,0.46,0.45,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Genus of Rhodobacteraceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.9
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,Sept_B1,0,0,0,0,0,0,0.28,0.61,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,DS-100,DS-100,DS-100,Sept_B2,0,0,0,0,0,0,0,0,0.48,0.41,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Order of Alphaproteobacteria,Family of Alphaproteobacteria,Genus of Alphaproteobacteria,Sept_B1,0,0,0,0,0,0,0.37,0.5,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.87
d__Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,PLTA13,Jan_B1,0.43,0.43,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Genus of Reyranellaceae,Sept_B1,0,0,0,0,0,0,0.54,0.33,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Jan_IB,0,0,0,0,0.45,0.42,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Genus of Reyranellaceae,Jan_B1,0.41,0.45,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,Jan_B1,0.45,0.41,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Genus of Xanthomonadaceae,Sept_B1,0,0,0,0,0,0,0.51,0.35,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Jan_B1,0.47,0.38,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Family of Gaiellales,Genus of Gaiellales,Sept_B2,0,0,0,0,0,0,0,0,0.38,0.48,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.86
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Genus of Rhizobiales_Incertae_Sedis,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.85
d__Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,PLTA13,Sept_B1,0,0,0,0,0,0,0.4,0.45,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Sept_B2,0,0,0,0,0,0,0,0,0.39,0.45,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Defluviimonas,Sept_B2,0,0,0,0,0,0,0,0,0.42,0.43,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sept_B2,0,0,0,0,0,0,0,0,0.44,0.4,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Sept_B1,0,0,0,0,0,0,0.46,0.38,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Nordella,Jan_B2,0,0,0.46,0.37,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Panacagrimonas,Sept_B1,0,0,0,0,0,0,0.47,0.36,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,Jan_B1,0.36,0.46,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Genus of Rhizobiaceae,Sept_B1,0,0,0,0,0,0,0.47,0.35,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Sept_B1,0,0,0,0,0,0,0.36,0.45,0,0,0
d__Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Sept_B1,0,0,0,0,0,0,0.38,0.42,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Jan_B2,0,0,0.4,0.41,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,Sept_B2,0,0,0,0,0,0,0,0,0.42,0.38,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Genus of Reyranellaceae,Sept_B2,0,0,0,0,0,0,0,0,0.43,0.37,0
d__Bacteria,Acidobacteriota,Blastocatellia,DS-100,DS-100,DS-100,Sept_B1,0,0,0,0,0,0,0.42,0.38,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Genus of Rhodocyclaceae,Sept_B1,0,0,0,0,0,0,0.51,0.29,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Genus of Acetobacteraceae,Sept_B1,0,0,0,0,0,0,0.53,0.27,0,0,0
d__Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Genus of Caldilineaceae,Jan_B2,0,0,0.39,0.41,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Jan_B1,0.4,0.39,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Jan_B1,0.41,0.38,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.79
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Jan_B1,0.38,0.41,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Jan_B2,0,0,0.46,0.32,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,11-24,11-24,11-24,Sept_B2,0,0,0,0,0,0,0,0,0.42,0.36,0
d__Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Obscuribacteraceae,Jan_B2,0,0,0.36,0.43,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Family of Burkholderiales,Genus of Burkholderiales,Jan_B2,0,0,0.38,0.41,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Defluviimonas,Jan_B1,0.38,0.4,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,PLTA13,Sept_B2,0,0,0,0,0,0,0,0,0.4,0.38,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Schlesneria,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.78
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Genus of Sphingomonadaceae,Jan_B2,0,0,0.34,0.43,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Jan_B2,0,0,0.19,0.58,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,Sept_B1,0,0,0,0,0,0,0.46,0.31,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,Jan_B1,0.37,0.39,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Hoeflea,Sept_B1,0,0,0,0,0,0,0.48,0.28,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Genus of Rhizobiales_Incertae_Sedis,Jan_IB,0,0,0,0,0.38,0.37,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,Jan_IB,0,0,0,0,0.42,0.33,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Planctopirus,Jan_IB,0,0,0,0,0.35,0.39,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Genus of Pirellulaceae,Jan_IB,0,0,0,0,0.36,0.38,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Genus of Rhodospirillaceae,Jan_IB,0,0,0,0,0.37,0.37,0,0,0,0,0
d__Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,Sept_B2,0,0,0,0,0,0,0,0,0.34,0.4,0
d__Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Genus of Caldilineaceae,Sept_B1,0,0,0,0,0,0,0.5,0.24,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Defluviimonas,Jan_B2,0,0,0.39,0.34,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Order of Alphaproteobacteria,Family of Alphaproteobacteria,Genus of Alphaproteobacteria,Sept_B2,0,0,0,0,0,0,0,0,0.38,0.35,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Schlesneria,Sept_B2,0,0,0,0,0,0,0,0,0.39,0.34,0
d__Bacteria,Patescibacteria,Microgenomatia,Candidatus_Daviesbacteria,Candidatus_Daviesbacteria,Candidatus_Daviesbacteria,Jan_B2,0,0,0.59,0.14,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Genus of Hyphomicrobiaceae,Sept_B2,0,0,0,0,0,0,0,0,0.39,0.34,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Sept_B2,0,0,0,0,0,0,0,0,0.34,0.39,0
